score,no,method,model,name,fold
0.8930020283975659,3,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.8930020283975659,4,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.8930020283975659,5,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,6,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,7,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,8,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,9,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,10,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,11,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9006085192697768,12,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,13,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,14,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,15,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,16,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,17,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,18,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,19,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,20,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,21,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,22,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,23,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,24,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,25,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,26,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,27,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,28,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9087221095334685,29,liltab,xgboost,conn-bench-sonar-mines-rocks,1
0.9987256371814093,0,rank,logistic,energy-y2,1
0.9987256371814093,1,rank,logistic,energy-y2,1
0.9987256371814093,2,rank,logistic,energy-y2,1
0.9987256371814093,3,rank,logistic,energy-y2,1
0.9994752623688156,4,rank,logistic,energy-y2,1
0.9994752623688156,5,rank,logistic,energy-y2,1
0.9994752623688156,6,rank,logistic,energy-y2,1
0.9994752623688156,7,rank,logistic,energy-y2,1
0.9994752623688156,8,rank,logistic,energy-y2,1
0.9994752623688156,9,rank,logistic,energy-y2,1
0.9994752623688156,10,rank,logistic,energy-y2,1
0.9994752623688156,11,rank,logistic,energy-y2,1
0.9994752623688156,12,rank,logistic,energy-y2,1
0.9994752623688156,13,rank,logistic,energy-y2,1
0.9994752623688156,14,rank,logistic,energy-y2,1
0.9994752623688156,15,rank,logistic,energy-y2,1
0.9994752623688156,16,rank,logistic,energy-y2,1
0.9994752623688156,17,rank,logistic,energy-y2,1
0.9994752623688156,18,rank,logistic,energy-y2,1
0.9994752623688156,19,rank,logistic,energy-y2,1
0.9994752623688156,20,rank,logistic,energy-y2,1
0.9994752623688156,21,rank,logistic,energy-y2,1
0.9994752623688156,22,rank,logistic,energy-y2,1
0.9994752623688156,23,rank,logistic,energy-y2,1
0.9994752623688156,24,rank,logistic,energy-y2,1
0.9994752623688156,25,rank,logistic,energy-y2,1
0.9994752623688156,26,rank,logistic,energy-y2,1
0.9994752623688156,27,rank,logistic,energy-y2,1
0.9994752623688156,28,rank,logistic,energy-y2,1
0.9994752623688156,29,rank,logistic,energy-y2,1
0.5,0,baseline,logistic,energy-y2,1
0.9990254872563717,1,baseline,logistic,energy-y2,1
0.9990254872563717,2,baseline,logistic,energy-y2,1
0.9990254872563717,3,baseline,logistic,energy-y2,1
0.9990254872563717,4,baseline,logistic,energy-y2,1
0.9990254872563717,5,baseline,logistic,energy-y2,1
0.9990254872563717,6,baseline,logistic,energy-y2,1
0.9994752623688156,7,baseline,logistic,energy-y2,1
0.9994752623688156,8,baseline,logistic,energy-y2,1
0.9994752623688156,9,baseline,logistic,energy-y2,1
0.9994752623688156,10,baseline,logistic,energy-y2,1
0.9994752623688156,11,baseline,logistic,energy-y2,1
0.9994752623688156,12,baseline,logistic,energy-y2,1
0.9994752623688156,13,baseline,logistic,energy-y2,1
0.9994752623688156,14,baseline,logistic,energy-y2,1
0.9994752623688156,15,baseline,logistic,energy-y2,1
0.9994752623688156,16,baseline,logistic,energy-y2,1
0.9994752623688156,17,baseline,logistic,energy-y2,1
0.9994752623688156,18,baseline,logistic,energy-y2,1
0.9994752623688156,19,baseline,logistic,energy-y2,1
0.9994752623688156,20,baseline,logistic,energy-y2,1
0.9994752623688156,21,baseline,logistic,energy-y2,1
0.9994752623688156,22,baseline,logistic,energy-y2,1
0.9994752623688156,23,baseline,logistic,energy-y2,1
0.9994752623688156,24,baseline,logistic,energy-y2,1
0.9994752623688156,25,baseline,logistic,energy-y2,1
0.9994752623688156,26,baseline,logistic,energy-y2,1
0.9994752623688156,27,baseline,logistic,energy-y2,1
0.9994752623688156,28,baseline,logistic,energy-y2,1
0.9994752623688156,29,baseline,logistic,energy-y2,1
0.9951274362818591,0,d2v,logistic,energy-y2,1
0.9990254872563717,1,d2v,logistic,energy-y2,1
0.9994752623688156,2,d2v,logistic,energy-y2,1
0.9994752623688156,3,d2v,logistic,energy-y2,1
0.9994752623688156,4,d2v,logistic,energy-y2,1
0.9994752623688156,5,d2v,logistic,energy-y2,1
0.9994752623688156,6,d2v,logistic,energy-y2,1
0.9994752623688156,7,d2v,logistic,energy-y2,1
0.9994752623688156,8,d2v,logistic,energy-y2,1
0.9994752623688156,9,d2v,logistic,energy-y2,1
0.9994752623688156,10,d2v,logistic,energy-y2,1
0.9994752623688156,11,d2v,logistic,energy-y2,1
0.9994752623688156,12,d2v,logistic,energy-y2,1
0.9994752623688156,13,d2v,logistic,energy-y2,1
0.9994752623688156,14,d2v,logistic,energy-y2,1
0.9994752623688156,15,d2v,logistic,energy-y2,1
0.9994752623688156,16,d2v,logistic,energy-y2,1
0.9994752623688156,17,d2v,logistic,energy-y2,1
0.9994752623688156,18,d2v,logistic,energy-y2,1
0.9994752623688156,19,d2v,logistic,energy-y2,1
0.9994752623688156,20,d2v,logistic,energy-y2,1
0.9994752623688156,21,d2v,logistic,energy-y2,1
0.9994752623688156,22,d2v,logistic,energy-y2,1
0.9994752623688156,23,d2v,logistic,energy-y2,1
0.9994752623688156,24,d2v,logistic,energy-y2,1
0.9994752623688156,25,d2v,logistic,energy-y2,1
0.9994752623688156,26,d2v,logistic,energy-y2,1
0.9994752623688156,27,d2v,logistic,energy-y2,1
0.9994752623688156,28,d2v,logistic,energy-y2,1
0.9994752623688156,29,d2v,logistic,energy-y2,1
0.9990254872563719,0,liltab,logistic,energy-y2,1
0.9992503748125937,1,liltab,logistic,energy-y2,1
0.9992503748125937,2,liltab,logistic,energy-y2,1
0.9992503748125937,3,liltab,logistic,energy-y2,1
0.9992503748125937,4,liltab,logistic,energy-y2,1
0.9992503748125937,5,liltab,logistic,energy-y2,1
0.9992503748125937,6,liltab,logistic,energy-y2,1
0.9992503748125937,7,liltab,logistic,energy-y2,1
0.9992503748125937,8,liltab,logistic,energy-y2,1
0.9992503748125937,9,liltab,logistic,energy-y2,1
0.9992503748125937,10,liltab,logistic,energy-y2,1
0.9992503748125937,11,liltab,logistic,energy-y2,1
0.9992503748125937,12,liltab,logistic,energy-y2,1
0.9992503748125937,13,liltab,logistic,energy-y2,1
0.9992503748125937,14,liltab,logistic,energy-y2,1
0.9992503748125937,15,liltab,logistic,energy-y2,1
0.9992503748125937,16,liltab,logistic,energy-y2,1
0.9992503748125937,17,liltab,logistic,energy-y2,1
0.9992503748125937,18,liltab,logistic,energy-y2,1
0.9992503748125937,19,liltab,logistic,energy-y2,1
0.9992503748125937,20,liltab,logistic,energy-y2,1
0.9992503748125937,21,liltab,logistic,energy-y2,1
0.9992503748125937,22,liltab,logistic,energy-y2,1
0.9992503748125937,23,liltab,logistic,energy-y2,1
0.9992503748125937,24,liltab,logistic,energy-y2,1
0.9992503748125937,25,liltab,logistic,energy-y2,1
0.9992503748125937,26,liltab,logistic,energy-y2,1
0.9994752623688156,27,liltab,logistic,energy-y2,1
0.9994752623688156,28,liltab,logistic,energy-y2,1
0.9994752623688156,29,liltab,logistic,energy-y2,1
0.9963268365817091,0,rank,xgboost,energy-y2,1
0.9963268365817091,1,rank,xgboost,energy-y2,1
0.9975262368815592,2,rank,xgboost,energy-y2,1
0.9975262368815592,3,rank,xgboost,energy-y2,1
0.9982758620689656,4,rank,xgboost,energy-y2,1
0.9982758620689656,5,rank,xgboost,energy-y2,1
0.9982758620689656,6,rank,xgboost,energy-y2,1
0.9982758620689656,7,rank,xgboost,energy-y2,1
0.9984257871064468,8,rank,xgboost,energy-y2,1
0.9984257871064468,9,rank,xgboost,energy-y2,1
0.9984257871064468,10,rank,xgboost,energy-y2,1
0.9984257871064468,11,rank,xgboost,energy-y2,1
0.9984257871064468,12,rank,xgboost,energy-y2,1
0.9984257871064468,13,rank,xgboost,energy-y2,1
0.9984257871064468,14,rank,xgboost,energy-y2,1
0.9984257871064468,15,rank,xgboost,energy-y2,1
0.9984257871064468,16,rank,xgboost,energy-y2,1
0.9984257871064468,17,rank,xgboost,energy-y2,1
0.9984257871064468,18,rank,xgboost,energy-y2,1
0.9986506746626687,19,rank,xgboost,energy-y2,1
0.9986506746626687,20,rank,xgboost,energy-y2,1
0.9986506746626687,21,rank,xgboost,energy-y2,1
0.9986506746626687,22,rank,xgboost,energy-y2,1
0.9987256371814093,23,rank,xgboost,energy-y2,1
0.9987256371814093,24,rank,xgboost,energy-y2,1
0.9987256371814093,25,rank,xgboost,energy-y2,1
0.9987256371814093,26,rank,xgboost,energy-y2,1
0.9987256371814093,27,rank,xgboost,energy-y2,1
0.9987256371814093,28,rank,xgboost,energy-y2,1
0.9987256371814093,29,rank,xgboost,energy-y2,1
0.5,0,baseline,xgboost,energy-y2,1
0.5,1,baseline,xgboost,energy-y2,1
0.998200899550225,2,baseline,xgboost,energy-y2,1
0.998200899550225,3,baseline,xgboost,energy-y2,1
0.998200899550225,4,baseline,xgboost,energy-y2,1
0.998200899550225,5,baseline,xgboost,energy-y2,1
0.998200899550225,6,baseline,xgboost,energy-y2,1
0.998200899550225,7,baseline,xgboost,energy-y2,1
0.998200899550225,8,baseline,xgboost,energy-y2,1
0.998200899550225,9,baseline,xgboost,energy-y2,1
0.998200899550225,10,baseline,xgboost,energy-y2,1
0.998200899550225,11,baseline,xgboost,energy-y2,1
0.998200899550225,12,baseline,xgboost,energy-y2,1
0.998200899550225,13,baseline,xgboost,energy-y2,1
0.998200899550225,14,baseline,xgboost,energy-y2,1
0.9984257871064468,15,baseline,xgboost,energy-y2,1
0.9984257871064468,16,baseline,xgboost,energy-y2,1
0.9984257871064468,17,baseline,xgboost,energy-y2,1
0.9984257871064468,18,baseline,xgboost,energy-y2,1
0.9984257871064468,19,baseline,xgboost,energy-y2,1
0.9986506746626687,20,baseline,xgboost,energy-y2,1
0.9986506746626687,21,baseline,xgboost,energy-y2,1
0.9986506746626687,22,baseline,xgboost,energy-y2,1
0.9986506746626687,23,baseline,xgboost,energy-y2,1
0.9986506746626687,24,baseline,xgboost,energy-y2,1
0.9986506746626687,25,baseline,xgboost,energy-y2,1
0.9986506746626687,26,baseline,xgboost,energy-y2,1
0.9986506746626687,27,baseline,xgboost,energy-y2,1
0.9986506746626687,28,baseline,xgboost,energy-y2,1
0.9986506746626687,29,baseline,xgboost,energy-y2,1
0.9979010494752624,0,d2v,xgboost,energy-y2,1
0.9979010494752624,1,d2v,xgboost,energy-y2,1
0.998200899550225,2,d2v,xgboost,energy-y2,1
0.998200899550225,3,d2v,xgboost,energy-y2,1
0.998200899550225,4,d2v,xgboost,energy-y2,1
0.998200899550225,5,d2v,xgboost,energy-y2,1
0.998200899550225,6,d2v,xgboost,energy-y2,1
0.998200899550225,7,d2v,xgboost,energy-y2,1
0.998200899550225,8,d2v,xgboost,energy-y2,1
0.998200899550225,9,d2v,xgboost,energy-y2,1
0.998200899550225,10,d2v,xgboost,energy-y2,1
0.9984257871064468,11,d2v,xgboost,energy-y2,1
0.9984257871064468,12,d2v,xgboost,energy-y2,1
0.9984257871064468,13,d2v,xgboost,energy-y2,1
0.9984257871064468,14,d2v,xgboost,energy-y2,1
0.9984257871064468,15,d2v,xgboost,energy-y2,1
0.9984257871064468,16,d2v,xgboost,energy-y2,1
0.9984257871064468,17,d2v,xgboost,energy-y2,1
0.9984257871064468,18,d2v,xgboost,energy-y2,1
0.9984257871064468,19,d2v,xgboost,energy-y2,1
0.9984257871064468,20,d2v,xgboost,energy-y2,1
0.9984257871064468,21,d2v,xgboost,energy-y2,1
0.9985007496251874,22,d2v,xgboost,energy-y2,1
0.9985007496251874,23,d2v,xgboost,energy-y2,1
0.9985007496251874,24,d2v,xgboost,energy-y2,1
0.9985007496251874,25,d2v,xgboost,energy-y2,1
0.9985007496251874,26,d2v,xgboost,energy-y2,1
0.9985007496251874,27,d2v,xgboost,energy-y2,1
0.9985007496251874,28,d2v,xgboost,energy-y2,1
0.9985007496251874,29,d2v,xgboost,energy-y2,1
0.5,0,liltab,xgboost,energy-y2,1
0.9893928035982009,1,liltab,xgboost,energy-y2,1
0.9893928035982009,2,liltab,xgboost,energy-y2,1
0.9893928035982009,3,liltab,xgboost,energy-y2,1
0.9893928035982009,4,liltab,xgboost,energy-y2,1
0.9893928035982009,5,liltab,xgboost,energy-y2,1
0.9963268365817091,6,liltab,xgboost,energy-y2,1
0.9963268365817091,7,liltab,xgboost,energy-y2,1
0.9963268365817091,8,liltab,xgboost,energy-y2,1
0.9963268365817091,9,liltab,xgboost,energy-y2,1
0.9984257871064468,10,liltab,xgboost,energy-y2,1
0.9984257871064468,11,liltab,xgboost,energy-y2,1
0.9984257871064468,12,liltab,xgboost,energy-y2,1
0.9984257871064468,13,liltab,xgboost,energy-y2,1
0.9984257871064468,14,liltab,xgboost,energy-y2,1
0.9984257871064468,15,liltab,xgboost,energy-y2,1
0.9984257871064468,16,liltab,xgboost,energy-y2,1
0.9984257871064468,17,liltab,xgboost,energy-y2,1
0.9984257871064468,18,liltab,xgboost,energy-y2,1
0.9984257871064468,19,liltab,xgboost,energy-y2,1
0.9984257871064468,20,liltab,xgboost,energy-y2,1
0.9984257871064468,21,liltab,xgboost,energy-y2,1
0.9984257871064468,22,liltab,xgboost,energy-y2,1
0.9985007496251874,23,liltab,xgboost,energy-y2,1
0.9985007496251874,24,liltab,xgboost,energy-y2,1
0.9985007496251874,25,liltab,xgboost,energy-y2,1
0.9985007496251874,26,liltab,xgboost,energy-y2,1
0.9985007496251874,27,liltab,xgboost,energy-y2,1
0.9985007496251874,28,liltab,xgboost,energy-y2,1
0.9985007496251874,29,liltab,xgboost,energy-y2,1
0.8133604550077558,0,rank,logistic,ringnorm,1
0.8133604550077558,1,rank,logistic,ringnorm,1
0.8133604550077559,2,rank,logistic,ringnorm,1
0.8133612667099033,3,rank,logistic,ringnorm,1
0.813368572029231,4,rank,logistic,ringnorm,1
0.813368572029231,5,rank,logistic,ringnorm,1
0.813368572029231,6,rank,logistic,ringnorm,1
0.813368572029231,7,rank,logistic,ringnorm,1
0.813368572029231,8,rank,logistic,ringnorm,1
0.813368572029231,9,rank,logistic,ringnorm,1
0.813543087990948,10,rank,logistic,ringnorm,1
0.813544711395243,11,rank,logistic,ringnorm,1
0.8136956879946816,12,rank,logistic,ringnorm,1
0.8136956879946816,13,rank,logistic,ringnorm,1
0.8136956879946816,14,rank,logistic,ringnorm,1
0.8136956879946816,15,rank,logistic,ringnorm,1
0.8136956879946816,16,rank,logistic,ringnorm,1
0.8136956879946816,17,rank,logistic,ringnorm,1
0.8136956879946816,18,rank,logistic,ringnorm,1
0.8136956879946816,19,rank,logistic,ringnorm,1
0.8136956879946816,20,rank,logistic,ringnorm,1
0.8136956879946816,21,rank,logistic,ringnorm,1
0.8136956879946816,22,rank,logistic,ringnorm,1
0.8136956879946816,23,rank,logistic,ringnorm,1
0.8136956879946816,24,rank,logistic,ringnorm,1
0.8136956879946816,25,rank,logistic,ringnorm,1
0.8136956879946816,26,rank,logistic,ringnorm,1
0.8136956879946816,27,rank,logistic,ringnorm,1
0.8136956879946816,28,rank,logistic,ringnorm,1
0.8136956879946816,29,rank,logistic,ringnorm,1
0.813368572029231,0,baseline,logistic,ringnorm,1
0.813368572029231,1,baseline,logistic,ringnorm,1
0.813368572029231,2,baseline,logistic,ringnorm,1
0.813368572029231,3,baseline,logistic,ringnorm,1
0.813368572029231,4,baseline,logistic,ringnorm,1
0.8133896762850665,5,baseline,logistic,ringnorm,1
0.8133896762850665,6,baseline,logistic,ringnorm,1
0.8133896762850665,7,baseline,logistic,ringnorm,1
0.8133896762850665,8,baseline,logistic,ringnorm,1
0.8133896762850665,9,baseline,logistic,ringnorm,1
0.8134351316053277,10,baseline,logistic,ringnorm,1
0.8136891943775015,11,baseline,logistic,ringnorm,1
0.8136891943775015,12,baseline,logistic,ringnorm,1
0.8137070518247469,13,baseline,logistic,ringnorm,1
0.8137070518247469,14,baseline,logistic,ringnorm,1
0.8137070518247469,15,baseline,logistic,ringnorm,1
0.8137070518247469,16,baseline,logistic,ringnorm,1
0.8137070518247469,17,baseline,logistic,ringnorm,1
0.8137070518247469,18,baseline,logistic,ringnorm,1
0.8137070518247469,19,baseline,logistic,ringnorm,1
0.8137070518247469,20,baseline,logistic,ringnorm,1
0.8137070518247469,21,baseline,logistic,ringnorm,1
0.8137070518247469,22,baseline,logistic,ringnorm,1
0.8137070518247469,23,baseline,logistic,ringnorm,1
0.8137070518247469,24,baseline,logistic,ringnorm,1
0.8137070518247469,25,baseline,logistic,ringnorm,1
0.8137070518247469,26,baseline,logistic,ringnorm,1
0.8137070518247469,27,baseline,logistic,ringnorm,1
0.8137070518247469,28,baseline,logistic,ringnorm,1
0.8137070518247469,29,baseline,logistic,ringnorm,1
0.8133628901141984,0,d2v,logistic,ringnorm,1
0.813368572029231,1,d2v,logistic,ringnorm,1
0.813368572029231,2,d2v,logistic,ringnorm,1
0.813368572029231,3,d2v,logistic,ringnorm,1
0.813368572029231,4,d2v,logistic,ringnorm,1
0.813368572029231,5,d2v,logistic,ringnorm,1
0.813368572029231,6,d2v,logistic,ringnorm,1
0.8133710071356736,7,d2v,logistic,ringnorm,1
0.8133710071356736,8,d2v,logistic,ringnorm,1
0.8133710071356736,9,d2v,logistic,ringnorm,1
0.8134968209685393,10,d2v,logistic,ringnorm,1
0.8136534794830107,11,d2v,logistic,ringnorm,1
0.8137127337397796,12,d2v,logistic,ringnorm,1
0.8137127337397796,13,d2v,logistic,ringnorm,1
0.8137127337397796,14,d2v,logistic,ringnorm,1
0.8137127337397796,15,d2v,logistic,ringnorm,1
0.8137127337397796,16,d2v,logistic,ringnorm,1
0.8137127337397796,17,d2v,logistic,ringnorm,1
0.8137127337397796,18,d2v,logistic,ringnorm,1
0.8137184156548124,19,d2v,logistic,ringnorm,1
0.8137184156548124,20,d2v,logistic,ringnorm,1
0.8137184156548124,21,d2v,logistic,ringnorm,1
0.8137184156548124,22,d2v,logistic,ringnorm,1
0.8137184156548124,23,d2v,logistic,ringnorm,1
0.8137184156548124,24,d2v,logistic,ringnorm,1
0.8137184156548124,25,d2v,logistic,ringnorm,1
0.8137184156548124,26,d2v,logistic,ringnorm,1
0.8137184156548124,27,d2v,logistic,ringnorm,1
0.8137184156548124,28,d2v,logistic,ringnorm,1
0.8137184156548124,29,d2v,logistic,ringnorm,1
0.813368572029231,0,liltab,logistic,ringnorm,1
0.813368572029231,1,liltab,logistic,ringnorm,1
0.813368572029231,2,liltab,logistic,ringnorm,1
0.813368572029231,3,liltab,logistic,ringnorm,1
0.8133685720292311,4,liltab,logistic,ringnorm,1
0.8133685720292311,5,liltab,logistic,ringnorm,1
0.8133685720292311,6,liltab,logistic,ringnorm,1
0.8133685720292311,7,liltab,logistic,ringnorm,1
0.8133685720292311,8,liltab,logistic,ringnorm,1
0.8133685720292311,9,liltab,logistic,ringnorm,1
0.8133701954335262,10,liltab,logistic,ringnorm,1
0.8135008794792769,11,liltab,logistic,ringnorm,1
0.8136226348014048,12,liltab,logistic,ringnorm,1
0.8137119220376322,13,liltab,logistic,ringnorm,1
0.8137119220376322,14,liltab,logistic,ringnorm,1
0.8137119220376322,15,liltab,logistic,ringnorm,1
0.8137119220376322,16,liltab,logistic,ringnorm,1
0.8137119220376322,17,liltab,logistic,ringnorm,1
0.8137119220376322,18,liltab,logistic,ringnorm,1
0.8137119220376322,19,liltab,logistic,ringnorm,1
0.8137119220376322,20,liltab,logistic,ringnorm,1
0.8137119220376322,21,liltab,logistic,ringnorm,1
0.8137119220376322,22,liltab,logistic,ringnorm,1
0.8137119220376322,23,liltab,logistic,ringnorm,1
0.8137119220376322,24,liltab,logistic,ringnorm,1
0.8137119220376322,25,liltab,logistic,ringnorm,1
0.8137119220376322,26,liltab,logistic,ringnorm,1
0.8137119220376322,27,liltab,logistic,ringnorm,1
0.8137119220376322,28,liltab,logistic,ringnorm,1
0.8137119220376322,29,liltab,logistic,ringnorm,1
0.8133401624540678,0,rank,xgboost,ringnorm,1
0.9958144578763112,1,rank,xgboost,ringnorm,1
0.9958144578763112,2,rank,xgboost,ringnorm,1
0.9958144578763112,3,rank,xgboost,ringnorm,1
0.9958144578763112,4,rank,xgboost,ringnorm,1
0.9958144578763112,5,rank,xgboost,ringnorm,1
0.9958144578763112,6,rank,xgboost,ringnorm,1
0.9958144578763112,7,rank,xgboost,ringnorm,1
0.9958144578763112,8,rank,xgboost,ringnorm,1
